,CustomerId,Surname,CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
3801,15651264,Yobanna,850,Germany,Male,51.0,118545.49,124425.99,1,No,4,No,1
3802,15760825,Fraser,604,France,Female,40.0,123207.17,0.0,2,No,1,No,0
3803,15597394,Rhodes,668,Spain,Male,34.0,99984.86,0.0,1,No,0,No,0
3804,15740383,Jimenez,594,Spain,Female,38.0,58332.91,0.0,2,No,10,No,0
3805,15670562,Pharr,470,France,Male,30.0,50906.65,101140.76,1,Yes,3,Yes,0
3806,15698117,Jerger,701,Germany,Male,41.0,127623.36,150844.94,1,Yes,0,Yes,0
3807,15694805,McIntyre,664,Spain,Male,35.0,169665.79,115024.5,1,Yes,1,Yes,0
3808,15746802,Onio,477,France,Female,30.0,194144.45,131286.46,1,No,6,No,0
3809,15589428,Tomlinson,756,France,Female,42.0,35673.42,0.0,2,No,9,No,0
3810,15790267,Onuoha,625,France,Female,40.0,177397.49,141267.67,1,Yes,7,Yes,0
3811,15665402,Panicucci,703,Spain,Male,73.0,159677.46,137761.55,1,Yes,5,Yes,0
3812,15642093,Piccio,646,France,Male,30.0,153566.97,0.0,2,No,7,No,0
3813,15666181,Ramsden,650,France,Male,33.0,52411.99,98064.97,1,No,0,No,0
3814,15602554,Vorobyova,664,France,Female,31.0,79222.02,114519.57,2,Yes,9,Yes,0
3815,15724251,Todd,682,Germany,Female,29.0,32589.89,101012.77,1,No,6,No,1
3816,15740147,Cremonesi,725,France,Female,44.0,93777.61,0.0,1,Yes,10,Yes,0
3817,15718289,Bradley,553,Germany,Male,46.0,112549.99,82291.1,1,No,3,No,1
3818,15763148,Stanley,576,France,Male,39.0,191063.36,84719.98,1,No,9,No,0
3819,15685245,Jowett,608,Spain,Female,56.0,153810.41,0.0,2,Yes,5,Yes,0
3820,15626985,Yefremova,850,France,Female,39.0,105886.77,104386.53,1,No,0,No,0
3821,15585823,Wilson,627,France,Male,31.0,96131.47,128131.73,1,No,8,No,0
3822,15728167,Abramovich,667,France,Male,44.0,15120.86,122806.95,1,No,2,No,0
3823,15762928,Venables,548,Spain,Male,44.0,16989.77,0.0,1,No,8,No,0
3824,15751774,Monnier,774,France,Male,76.0,143133.18,112510.89,1,Yes,4,Yes,0
3825,15654733,Hsieh,794,Germany,Male,57.0,93336.93,117056.46,1,No,3,No,1
3826,15809777,Gadsden,497,Germany,Female,55.0,9972.64,131778.66,1,Yes,7,Yes,0
3827,15744200,Ni,587,France,Female,36.0,30579.82,70784.27,1,No,1,No,0
3828,15720713,Chibueze,850,France,Female,29.0,199775.67,0.0,2,Yes,10,Yes,0
3829,15695356,Chinwemma,722,France,Male,46.0,179908.71,0.0,2,No,5,No,0
3830,15653315,Kang,555,Spain,Female,35.0,101667.0,0.0,2,No,1,No,0
3831,15604792,Kuo,609,Germany,Male,38.0,171430.16,140752.06,2,Yes,6,Yes,0
3832,15704819,Ositadimma,734,Spain,Female,39.0,112973.34,92126.26,2,No,6,No,0
3833,15670859,Smith,718,Germany,Female,39.0,190746.38,93148.74,2,Yes,7,Yes,0
3834,15602797,Okwudilichukwu,645,Spain,Female,49.0,187689.91,110132.55,3,Yes,5,Yes,1
3835,15662533,Porter,598,Spain,Female,23.0,153229.19,0.0,2,No,6,No,0
3836,15778154,Kung,628,Germany,Male,50.0,14217.77,122227.71,1,Yes,4,Yes,1
3837,15806230,Trevisano,629,Germany,Male,40.0,64849.74,121647.54,2,Yes,2,Yes,1
3838,15662884,Naylor,739,Germany,Male,58.0,160122.66,110597.76,1,Yes,1,Yes,1
3839,15750778,Ponomarev,653,France,Female,60.0,138160.11,120731.39,4,Yes,2,Yes,1
3840,15717185,Udinese,711,France,Male,28.0,64286.39,0.0,2,Yes,8,Yes,0
3841,15677804,Aliyeva,783,Spain,Male,38.0,80178.54,0.0,3,Yes,1,Yes,1
3842,15568915,Bailey,681,France,Male,38.0,101319.76,153722.47,1,No,6,No,0
3843,15736495,Jackson,712,France,Male,34.0,92794.61,114088.32,1,No,8,No,0
3844,15737354,Yin,554,France,Female,48.0,63708.07,0.0,2,Yes,7,Yes,0
3845,15667889,Akobundu,611,France,Female,37.0,110782.88,0.0,2,No,6,No,0
3846,15577831,Byrne,560,Germany,Male,41.0,10779.69,152532.3,1,No,4,No,0
3847,15729836,Robinson,646,Spain,Male,32.0,183289.22,0.0,2,No,1,No,0
3848,15775293,Stephenson,680,France,Male,34.0,66526.01,143292.95,1,No,3,No,0
3849,15697597,Chiemenam,631,France,Male,26.0,123697.95,149144.61,1,Yes,1,Yes,0
3850,15639669,Forbes,746,France,Male,36.0,155700.15,127157.04,1,Yes,9,Yes,0
3851,15631392,Douglas,654,Germany,Male,43.0,82081.35,84673.17,2,Yes,9,Yes,0
3852,15580935,Okechukwu,687,Germany,Male,33.0,121747.96,135962.4,2,No,9,No,0
3853,15590344,Russell,708,Germany,Male,32.0,172810.51,151691.44,2,Yes,3,Yes,0
3854,15653306,Ermakova,679,Germany,Female,32.0,159584.81,88335.05,1,No,0,No,0
3855,15805025,Oster,636,France,Female,45.0,108402.54,139859.23,1,Yes,7,Yes,0
3856,15658449,Chizoba,695,France,Male,45.0,77330.35,43134.65,1,Yes,9,Yes,0
3857,15694450,Bianchi,677,France,Male,42.0,21007.96,99580.13,1,No,5,No,0
3858,15605666,Peyser,720,France,Female,34.0,9398.45,110717.38,1,Yes,6,Yes,0
3859,15615126,Cocci,780,France,Female,37.0,182156.81,0.0,2,No,3,No,1
3860,15726588,Seleznev,653,Spain,Female,36.0,110525.6,0.0,2,No,3,No,0
3861,15645095,Huang,674,France,Female,28.0,51536.99,0.0,1,No,3,No,0
3862,15808960,Alleyne,620,Germany,Male,40.0,49722.34,108197.11,2,No,5,No,0
3863,15729435,McKenzie,623,France,Male,40.0,66119.07,0.0,2,Yes,6,Yes,0
3864,15656840,Zikoranachukwudimma,547,France,Female,29.0,37160.28,104450.86,1,Yes,6,Yes,0
3865,15659149,King,530,France,Male,39.0,197923.05,0.0,2,No,2,No,0
3866,15585490,Nkemdilim,746,France,Female,34.0,65166.6,0.0,1,Yes,4,Yes,0
3867,15674929,Anderson,512,France,Female,31.0,49326.07,0.0,2,No,7,No,0
3868,15746341,Ejikemeifeuwa,630,France,Male,40.0,42495.81,0.0,2,Yes,8,Yes,0
3869,15662091,Adams,570,Spain,Male,21.0,148087.62,116099.82,1,Yes,7,Yes,0
3870,15620123,Christie,605,France,Male,39.0,9641.4,111169.91,1,No,6,No,0
3871,15616240,Yeh,530,Spain,Male,37.0,164844.37,0.0,2,Yes,4,Yes,0
3872,15624186,McGregor,813,Germany,Female,25.0,132959.33,123616.43,1,Yes,5,Yes,0
3873,15605036,Pisano,704,Spain,Female,37.0,135088.58,155619.58,1,Yes,9,Yes,0
3874,15805151,Ginikanwa,565,Germany,Male,31.0,4441.54,89558.39,2,Yes,2,Yes,0
3875,15753847,Hawkins,645,Spain,Male,45.0,174916.85,0.0,1,Yes,4,Yes,1
3876,15653222,Otutodilichukwu,526,Germany,Female,32.0,1795.93,131938.92,2,Yes,6,Yes,0
3877,15757541,Rickard,778,France,Female,33.0,180249.94,151772.63,2,No,9,No,1
3878,15726945,Andreev,677,France,Female,72.0,153604.44,0.0,2,Yes,8,Yes,0
3879,15794276,Steele,588,France,Female,64.0,189703.65,0.0,1,Yes,3,Yes,0
3880,15568328,Black,488,France,Female,22.0,66393.89,0.0,2,Yes,6,Yes,0
3881,15604355,Shand,519,France,Male,39.0,30709.03,97700.02,1,Yes,1,Yes,0
3882,15735788,Chiagoziem,709,France,Male,31.0,71009.84,0.0,2,Yes,6,Yes,0
3883,15618255,Fedorov,642,Germany,Female,56.0,143049.72,103244.86,2,No,6,No,1
3884,15720941,Tien,710,Germany,Male,34.0,1561.58,147833.3,2,Yes,8,Yes,0
3885,15769110,Stehle,653,France,Female,46.0,49707.85,0.0,2,No,5,No,0
3886,15576094,Sung,743,France,Male,71.0,29837.65,0.0,2,Yes,0,Yes,0
3887,15756150,Alexander,418,France,Female,39.0,9041.71,0.0,2,No,2,No,0
3888,15719579,McIntosh,670,Germany,Female,33.0,198017.05,84521.48,2,Yes,9,Yes,0
3889,15748854,Sung,723,Germany,Female,28.0,143481.85,91938.31,1,No,5,No,0
3890,15612455,Yao,549,Germany,Male,45.0,146372.51,124240.93,1,Yes,6,Yes,0
3891,15664802,Chinweuba,543,France,Female,42.0,101905.34,0.0,2,No,5,No,0
3892,15735687,Chinweuba,595,Spain,Male,37.0,134767.13,157084.99,1,No,2,No,0
3893,15664734,T'ao,673,Germany,Female,25.0,103573.96,108244.82,2,Yes,3,Yes,0
3894,15767894,Ch'ien,741,France,Female,21.0,139259.54,0.0,2,Yes,9,Yes,0
3895,15666884,Su,508,Germany,Female,41.0,187776.49,82161.7,2,No,5,No,0
3896,15750156,Yu,662,Germany,Male,59.0,8059.44,104568.41,1,No,2,No,1
3897,15751120,Loyau,752,France,Female,36.0,124354.92,119912.46,1,No,2,No,0
3898,15575748,Conti,809,France,Male,36.0,109135.11,68881.59,2,Yes,9,Yes,0
3899,15714610,Alexeeva,575,Spain,Male,30.0,82222.86,0.0,2,Yes,2,Yes,0
3900,15720305,Power,591,Spain,Female,40.0,136767.16,86376.29,1,Yes,1,Yes,1
3901,15678129,Hill,643,Spain,Female,45.0,155516.35,150840.03,2,No,9,No,0
3902,15566633,Freeman,698,Germany,Male,55.0,144584.29,155059.1,2,Yes,8,Yes,0
3903,15680436,Hsing,496,France,Female,29.0,164806.89,0.0,2,No,4,No,0
3904,15674343,Esposito,597,France,Male,44.0,109153.04,78128.13,2,Yes,8,Yes,0
3905,15658890,Belonwu,603,Germany,Male,46.0,86190.34,98899.76,2,Yes,4,Yes,0
3906,15599004,Tsao,655,Spain,Male,37.0,106040.97,0.0,1,Yes,1,Yes,0
3907,15726487,P'eng,431,France,Male,63.0,168008.17,160982.89,1,Yes,6,Yes,0
3908,15698716,Baker,620,France,Female,70.0,33350.26,87926.24,2,No,3,No,1
3909,15710527,Matthews,782,France,Female,35.0,119565.34,0.0,1,Yes,4,Yes,0
3910,15655590,Garcia,581,Spain,Male,46.0,188492.82,79385.21,2,No,2,No,0
3911,15732266,Field,553,Germany,Male,53.0,165378.66,127997.83,1,No,5,No,1
3912,15669326,Gordon,658,France,Male,44.0,14178.73,168396.34,1,Yes,2,Yes,0
3913,15672246,Jefferies,686,Germany,Male,43.0,97847.05,134896.03,1,Yes,2,Yes,0
3914,15620276,Palermo,539,Spain,Male,36.0,118959.64,0.0,3,Yes,6,Yes,0
3915,15640258,Chou,685,France,Female,50.0,50664.07,94238.75,2,Yes,6,Yes,1
3916,15740283,Ewing,850,France,Male,29.0,152996.89,0.0,2,No,1,No,0
3917,15759717,Mazzi,763,Spain,Female,39.0,19458.75,0.0,2,No,7,No,0
3918,15620268,Thomson,634,Germany,Male,43.0,115268.86,212696.32,1,No,3,No,0
3919,15743871,Nkemdirim,567,France,Male,59.0,25843.7,0.0,2,No,3,No,1
3920,15614491,Lockyer,539,France,Male,39.0,147662.33,139153.68,2,No,3,No,0
3921,15595047,Murray,764,France,Male,41.0,134878.34,0.0,2,No,7,No,0
3922,15732334,Black,653,France,Female,40.0,35795.85,0.0,2,No,0,No,0
3923,15701206,Torreggiani,566,Spain,Male,44.0,66462.79,0.0,2,No,5,No,0
3924,15581280,Atkinson,714,Germany,Male,29.0,69578.49,92887.13,1,Yes,6,Yes,0
3925,15651943,Richards,580,Spain,Female,65.0,103182.46,0.0,2,Yes,1,Yes,0
3926,15609545,Azubuike,548,France,Male,29.0,177017.39,83442.98,1,Yes,5,Yes,0
3927,15658548,Ignatiev,646,Germany,Female,36.0,53217.3,144773.29,2,No,6,No,0
3928,15626008,Miller,622,Germany,Female,52.0,162756.29,111973.97,1,Yes,9,Yes,1
3929,15774133,Cox,706,France,Female,35.0,42181.68,178032.53,1,Yes,8,Yes,0
3930,15763798,McMillan,680,France,Male,23.0,31714.08,140007.19,1,Yes,5,Yes,0
3931,15758013,Napolitano,698,France,Male,37.0,25017.28,98400.61,2,No,5,No,0
3932,15705765,Lane,581,Spain,Female,46.0,104272.04,0.0,2,No,1,No,0
3933,15648362,Kennedy,728,Germany,Male,45.0,84300.4,108924.33,2,No,3,No,1
3934,15761102,T'ao,707,Spain,Female,32.0,136877.24,132835.56,1,No,4,No,0
3935,15610165,Hsiung,761,France,Female,26.0,199409.19,0.0,2,Yes,1,Yes,0
3936,15723717,Heath,483,Germany,Male,41.0,163147.99,118334.44,1,No,1,No,1
3937,15654611,Parry,736,Germany,Female,25.0,136497.28,81732.88,2,No,9,No,0
3938,15659736,Herbert,716,Germany,Male,66.0,10070.4,121411.9,1,No,5,No,1
3939,15603170,Kang,654,France,Male,32.0,190068.53,121455.65,1,No,9,No,1
3940,15786167,Andreyeva,649,Spain,Male,20.0,58309.54,0.0,2,Yes,5,Yes,0
3941,15671915,Bowen,649,France,Male,46.0,76946.6,0.0,2,Yes,5,Yes,0
3942,15794792,Golubev,612,France,Female,31.0,54129.86,117989.76,1,Yes,8,Yes,0
3943,15652789,Hancock,657,Spain,Male,40.0,52990.7,0.0,2,Yes,10,Yes,0
3944,15739168,Fowler,511,France,Female,31.0,161854.98,137411.29,1,Yes,5,Yes,0
3945,15719950,Sutherland,682,France,Male,61.0,172141.33,73688.2,1,Yes,10,Yes,0
3946,15743818,Rowley,748,Spain,Male,58.0,124429.19,122330.7,2,Yes,9,Yes,0
3947,15717937,Gibbons,554,Germany,Male,43.0,24983.39,99906.89,1,No,5,No,0
3948,15602841,Lockett,794,Spain,Female,28.0,86699.98,0.0,2,Yes,5,Yes,0
3949,15619972,Akabueze,807,France,Female,47.0,125440.11,167664.83,1,No,9,No,1
3950,15796114,Phelps,594,France,Female,34.0,9443.15,141525.55,1,No,7,No,0
3951,15633546,Frederick,652,Spain,Female,33.0,195877.06,124832.51,1,No,3,No,0
3952,15758755,Beneventi,729,France,Female,34.0,105409.31,132121.71,1,Yes,9,Yes,0
3953,15695168,Bruce,625,France,Male,39.0,100403.05,0.0,2,No,2,No,0
3954,15754342,Green,597,Germany,Female,60.0,48502.88,78539.84,1,Yes,0,Yes,0
3955,15756610,Carlson,657,Germany,Female,38.0,47019.66,123770.46,1,No,5,No,1
3956,15640917,Tang,633,France,Male,43.0,48249.88,0.0,2,Yes,5,Yes,0
3957,15663164,Yudin,663,Germany,Male,49.0,84358.71,116150.65,3,Yes,7,Yes,1
3958,15616811,MacDonald,535,France,Male,47.0,145986.35,160729.1,1,Yes,0,Yes,0
3959,15610781,Watt,702,France,Female,29.0,88550.28,88378.6,1,No,10,No,0
3960,15600911,Mbadiwe,712,France,Male,33.0,3061.0,182888.08,1,No,2,No,0
3961,15629603,Chuang,607,France,Male,31.0,43196.5,0.0,2,Yes,8,Yes,0
3962,15714981,Sabbatini,476,France,Male,37.0,55775.84,0.0,1,Yes,4,Yes,1
3963,15775892,Caldwell,748,Spain,Female,23.0,134077.71,85600.08,1,No,8,No,0
3964,15782778,Ewers,815,France,Male,35.0,198490.33,0.0,2,Yes,4,Yes,0
3965,15786643,Tsao,602,France,Male,32.0,116052.92,0.0,2,Yes,10,Yes,0
3966,15595657,Hannam,649,Germany,Male,40.0,123202.99,95001.33,1,Yes,4,Yes,0
3967,15743673,Wood,551,Spain,Male,27.0,85129.77,113873.22,1,Yes,2,Yes,1
3968,15634310,Ko,509,France,Male,30.0,180598.86,0.0,2,No,6,No,0
3969,15790809,Lo Duca,685,Spain,Male,40.0,198694.2,74896.92,1,No,7,No,0
3970,15668695,Endrizzi,536,France,Female,22.0,42934.43,89492.62,1,No,5,No,0
3971,15669281,Ch'iu,711,Spain,Male,38.0,114793.45,128718.78,1,No,3,No,0
3972,15621031,Mofflin,761,Spain,Male,27.0,63297.7,0.0,2,No,8,No,0
3973,15720071,Fiorentini,535,France,Female,49.0,61820.41,0.0,1,No,3,No,1
3974,15792180,Chiekwugo,566,Germany,Male,22.0,102246.0,144954.75,2,No,7,No,0
3975,15813894,Bogle,620,Spain,Male,21.0,154882.79,0.0,2,No,9,No,0
3976,15669490,Ifeanacho,837,Germany,Male,37.0,140723.05,94001.61,2,No,6,No,0
3977,15783030,Owens,685,France,Female,40.0,72852.74,0.0,1,No,7,No,1
3978,15695792,Ch'ien,673,France,Male,65.0,85733.33,0.0,1,Yes,0,Yes,0
3979,15575676,Chung,638,France,Male,24.0,162597.15,0.0,2,Yes,1,Yes,0
3980,15627665,Sung,614,France,Male,46.0,74379.57,0.0,1,No,4,No,1
3981,15814092,Wang,626,France,Female,44.0,173117.22,0.0,1,Yes,2,Yes,1
3982,15695225,Sun,834,Spain,Male,38.0,66485.26,0.0,2,Yes,8,Yes,0
3983,15615091,Maitland,691,France,Male,24.0,92811.2,0.0,2,Yes,6,Yes,0
3984,15794345,Ma,706,Spain,Male,38.0,46635.11,0.0,2,Yes,8,Yes,0
3985,15726484,Pollard,633,France,Male,37.0,124830.11,141546.35,1,Yes,7,Yes,0
3986,15650442,Hsieh,644,Germany,Female,32.0,167087.34,141528.88,1,Yes,8,Yes,1
3987,15714256,Gerasimov,666,France,Male,30.0,163625.56,109805.3,1,Yes,7,Yes,0
3988,15778752,Johnson,708,France,Male,32.0,172129.26,86614.06,2,Yes,10,Yes,0
3989,15601659,Fiorentino,496,Germany,Female,59.0,163141.18,91680.1,2,No,7,No,1
3990,15602811,Chioke,730,Germany,Male,38.0,94003.11,38848.19,2,No,0,No,0
3991,15779414,Rossi,696,Spain,Male,40.0,138351.68,153639.11,1,Yes,3,Yes,0
3992,15763097,Siciliano,809,Spain,Male,80.0,34164.05,0.0,2,Yes,8,Yes,0
3993,15633666,Efremov,701,Spain,Female,33.0,97794.71,123870.07,1,No,7,No,0
3994,15718789,Brigstocke,604,France,Male,30.0,75786.55,0.0,2,No,5,No,0
3995,15690620,Olisaemeka,665,France,Male,39.0,136812.02,46323.57,1,No,10,No,0
3996,15737071,Tang,639,France,Female,60.0,84361.72,162039.78,1,Yes,5,Yes,1
3997,15665062,Lucchese,696,France,Male,19.0,2766.63,110928.51,1,Yes,1,Yes,0
3998,15600692,West,520,France,Male,38.0,163185.76,0.0,2,No,5,No,0
3999,15792064,Pai,545,Germany,Male,53.0,180598.28,114421.55,1,No,5,No,1
4000,15811486,Tang,634,Germany,Female,29.0,69849.55,130036.21,2,Yes,8,Yes,0
4001,15626141,Fedorov,750,France,Female,26.0,19921.72,151510.17,2,Yes,1,Yes,0
4002,15738546,Gboliwe,530,Spain,Female,41.0,147606.71,0.0,2,Yes,4,Yes,0
4003,15677052,Ko,589,France,Female,59.0,126160.24,0.0,2,Yes,2,Yes,1
4004,15656454,Le Gallienne,654,France,Male,37.0,47046.72,83568.55,1,No,6,No,0
4005,15645496,Seleznyova,648,France,Female,43.0,143668.58,139972.18,1,No,7,No,0
4006,15612505,Joseph,835,Spain,Male,45.0,152577.62,100212.13,1,No,3,No,0
4007,15708513,Bevan,446,France,Female,39.0,191350.48,90217.07,1,No,1,No,0
4008,15685654,Allan,514,Spain,Male,66.0,14234.31,0.0,2,Yes,9,Yes,0
4009,15732307,Lavrentiev,694,Germany,Male,33.0,77906.87,124067.32,1,Yes,4,Yes,0
4010,15726814,Walton,554,Spain,Male,46.0,57320.92,0.0,2,Yes,4,Yes,0
4011,15653776,Salier,720,Germany,Female,57.0,27145.73,162082.31,4,No,1,No,1
4012,15597914,Evdokimov,641,Germany,Female,51.0,26912.72,117306.69,4,Yes,2,Yes,1
4013,15631603,Ponomaryova,813,France,Male,32.0,26476.18,122889.88,1,Yes,1,Yes,0
4014,15789753,Millar,480,France,Male,40.0,79329.7,148790.61,1,Yes,6,Yes,0
4015,15678034,Grosse,811,France,Male,46.0,13464.64,180226.24,1,No,9,No,1
4016,15690209,Hsiao,715,Germany,Female,32.0,114149.8,104857.19,2,No,3,No,0
4017,15592091,Belbin,620,Spain,Male,31.0,135171.6,166833.86,2,Yes,2,Yes,0
4018,15647453,Ifeajuna,721,France,Male,42.0,1187.88,102936.72,1,No,4,No,0
4019,15697100,Wright,772,Germany,Female,48.0,184564.67,108736.52,1,No,6,No,1
4020,15811290,Komarova,680,Germany,Male,44.0,33391.38,129974.79,2,Yes,0,Yes,0
4021,15629187,Titheradge,535,France,Male,38.0,9238.35,85982.07,1,No,8,No,0
4022,15758073,Dellucci,655,France,Female,20.0,28029.54,134397.61,1,No,7,No,0
4023,15640769,Hobbs,660,France,Male,63.0,42790.29,137841.53,1,Yes,8,Yes,0
4024,15606641,Beggs,762,Germany,Male,56.0,77142.42,100260.88,3,Yes,10,Yes,1
4025,15718280,Luffman,662,Germany,Male,39.0,146219.9,139822.11,2,Yes,5,Yes,0
4026,15764335,Caldwell,463,Germany,Female,41.0,70127.93,123151.51,2,No,8,No,0
4027,15634218,Mancini,501,Germany,Male,27.0,132104.76,95331.83,2,No,4,No,0
4028,15808760,Evseev,603,Spain,Female,42.0,90437.87,0.0,1,Yes,6,Yes,0
4029,15648461,Hseh,688,Spain,Male,37.0,113926.31,138162.41,2,Yes,7,Yes,0
4030,15593555,Chinedum,430,France,Male,38.0,12050.77,0.0,2,Yes,9,Yes,0
4031,15569079,Hagins,632,Germany,Male,48.0,64345.61,126066.26,1,No,6,No,1
4032,15800736,Kirwan,601,Spain,Female,42.0,199242.65,96763.89,1,Yes,4,Yes,0
4033,15792607,Little,769,France,Female,38.0,75578.67,0.0,2,No,2,No,0
4034,15640034,Milligan,551,France,Male,42.0,43435.43,139561.46,1,No,2,No,1
4035,15807563,Ch'iu,841,France,Female,52.0,183239.71,0.0,1,No,5,No,1
4036,15684461,McKay,469,Spain,Female,31.0,146213.75,0.0,1,No,6,No,1
4037,15580134,Crawford,479,Spain,Male,27.0,40315.27,172463.45,1,Yes,2,Yes,0
4038,15679075,Onyemere,701,France,Male,37.0,16966.73,107798.85,1,No,8,No,0
4039,15742504,Azuka,593,France,Male,36.0,80608.12,70181.48,2,No,2,No,0
4040,15567328,Ch'en,738,Spain,Male,38.0,19233.41,177997.07,1,Yes,5,Yes,0
4041,15698294,Royster,635,Spain,Male,31.0,135382.23,0.0,2,No,1,No,0
4042,15607142,Parkin,658,France,Male,32.0,80410.68,0.0,1,Yes,8,Yes,0
4043,15738516,Kozlova,687,Spain,Female,36.0,17696.22,0.0,1,No,5,No,0
4044,15806403,Hu,650,France,Male,37.0,17974.08,0.0,2,No,9,No,0
4045,15656707,Ma,720,Spain,Male,21.0,180712.28,123200.78,1,Yes,2,Yes,0
4046,15653715,Coates,602,France,Female,63.0,56323.21,0.0,2,Yes,7,Yes,0
4047,15806184,Burns,618,Spain,Male,33.0,77550.18,0.0,2,Yes,4,Yes,0
4048,15585734,Gouger,803,Germany,Male,41.0,166957.82,137742.9,2,Yes,9,Yes,0
4049,15725639,Ignatyev,793,France,Female,63.0,184243.25,116270.72,1,Yes,9,Yes,0
4050,15618401,Douglas,616,Germany,Male,41.0,114072.91,113220.2,2,Yes,10,Yes,0
4051,15785385,Fiorentino,550,Spain,Male,51.0,153917.41,0.0,2,No,5,No,0
4052,15734762,Ignatiev,602,France,Female,56.0,4176.17,115895.22,3,No,3,No,1
4053,15767129,Munz,452,France,Female,60.0,142963.29,121730.49,1,Yes,6,Yes,0
4054,15797204,Paling,655,Spain,Female,28.0,76844.23,113811.85,2,Yes,3,Yes,0
4055,15769272,Clark,510,France,Female,26.0,159742.33,136214.08,1,No,6,No,0
4056,15771966,Akobundu,557,France,Male,39.0,177944.64,146200.01,1,No,8,No,0
4057,15691952,Fanucci,676,France,Male,37.0,166678.28,106242.67,1,Yes,10,Yes,0
4058,15593250,Hsiao,640,France,Female,29.0,44904.26,0.0,2,No,4,No,0
4059,15605333,Clancy,529,Spain,Male,31.0,10625.91,0.0,1,No,6,No,0
4060,15800083,Macdonald,559,France,Male,45.0,169781.45,24043.45,1,Yes,8,Yes,1
4061,15575691,Palerma,689,France,Female,58.0,49848.86,0.0,2,Yes,5,Yes,0
4062,15689886,Holden,626,Germany,Male,39.0,51467.92,132287.92,3,Yes,10,Yes,1
4063,15809838,Moore,697,Spain,Male,30.0,735.79,0.0,2,No,1,No,0
4064,15736154,Gallo,823,France,Female,44.0,182495.7,0.0,2,Yes,1,Yes,0
4065,15767391,Otutodilinna,565,Germany,Female,32.0,118740.37,90322.99,2,Yes,4,Yes,0
4066,15704910,Rios,631,Spain,Male,23.0,13813.24,0.0,2,No,3,No,0
4067,15656613,McGregor,646,France,Female,34.0,130500.65,131283.11,1,No,3,No,0
4068,15611551,Hill,676,Spain,Male,48.0,14152.15,131659.59,2,Yes,1,Yes,0
4069,15732430,H,850,Spain,Female,54.0,66963.15,120952.74,1,No,4,No,0
4070,15741865,Ferrari,810,France,Female,38.0,93261.69,153166.17,1,Yes,9,Yes,0
4071,15634143,Onyemauchechi,581,Spain,Male,30.0,196582.28,53291.86,1,No,0,No,0
4072,15609676,Nkemakonam,718,France,Female,35.0,43024.64,167924.95,1,No,2,No,0
4073,15761600,White,713,France,Male,43.0,130001.13,86394.14,1,Yes,5,Yes,0
4074,15676404,Kirillov,672,France,Female,50.0,12106.82,0.0,1,No,1,No,1
4075,15659236,Iadanza,781,Spain,Male,33.0,42556.33,0.0,2,Yes,3,Yes,0
4076,15690440,Stiles,656,Spain,Male,47.0,197961.93,0.0,2,Yes,1,Yes,0
4077,15694601,Ankudinov,583,France,Female,31.0,12538.92,158978.79,1,No,4,No,0
4078,15812262,Gaffney,808,Germany,Female,37.0,35140.49,100431.84,1,No,2,No,1
4079,15762821,Udinese,721,Spain,Male,33.0,117626.9,0.0,2,Yes,5,Yes,0
4080,15669301,Romani,778,Germany,Female,29.0,62454.01,150358.97,1,No,6,No,1
4081,15672640,Kambinachi,850,Spain,Female,45.0,109089.04,114347.85,2,Yes,4,Yes,0
4082,15750458,Hawkins,693,France,Female,39.0,142331.39,0.0,2,Yes,4,Yes,0
4083,15627251,Tsui,520,France,Male,34.0,193209.11,134007.9,1,Yes,4,Yes,0
4084,15764294,Ifeatu,759,Germany,Male,31.0,47832.82,98899.91,1,Yes,4,Yes,0
4085,15659962,McIntosh,637,France,Male,60.0,70174.03,0.0,2,Yes,3,Yes,0
4086,15788536,Armit,755,Germany,Male,40.0,176768.59,137430.82,2,No,2,No,0
4087,15596979,Fang,662,France,Female,47.0,129392.75,0.0,2,Yes,6,Yes,0
4088,15681220,Chou,503,France,Female,37.0,97893.32,0.0,2,Yes,8,Yes,0
4089,15635097,Okeke,599,Germany,Male,39.0,176142.09,188976.89,2,Yes,2,Yes,0
4090,15780779,Ramsbotham,583,Spain,Female,40.0,114093.73,0.0,2,No,4,No,0
4091,15798470,Scannell,764,Spain,Female,48.0,158323.81,75990.97,1,No,1,No,1
4092,15760880,Edman,513,France,Male,29.0,25514.77,0.0,2,Yes,10,Yes,0
4093,15616929,De Luca,730,Spain,Male,62.0,61513.87,112181.08,1,Yes,5,Yes,0
4094,15758775,Vasilyeva,820,Spain,Male,34.0,59553.34,97208.46,1,Yes,10,Yes,0
4095,15663386,Tuan,597,Spain,Female,26.0,110253.2,0.0,2,No,7,No,0
4096,15621267,Ejimofor,637,France,Male,32.0,148769.08,0.0,1,No,5,No,0
4097,15720509,Hs,696,France,Male,34.0,8236.78,150856.79,1,Yes,9,Yes,0
4098,15693322,Shaver,635,Germany,Female,37.0,11407.58,146748.07,1,Yes,9,Yes,0
4099,15589544,Wallis,673,Spain,Female,57.0,49684.09,0.0,2,Yes,4,Yes,0
4100,15772030,Coupp,662,Spain,Male,33.0,68064.83,0.0,2,Yes,3,Yes,0
4101,15693337,Perry,683,Spain,Male,41.0,163911.32,148863.17,1,Yes,0,Yes,0
